talking,0.102
discussing,0.094
adult+male+speaking,0.076
working,0.042
standing,0.033
interviewing,0.028
starting,0.026
laughing,0.026
sitting,0.016
knocking,0.015
walking,0.013
spitting,0.012
stomping,0.012
cracking,0.012
pointing,0.012
turning,0.011
blocking,0.010
playing+videogames,0.009
fencing,0.008
slapping,0.007
building,0.007
eating,0.007
stopping,0.007
asking,0.006
reaching,0.006
guarding,0.006
stealing,0.005
boxing,0.005
cooking,0.005
socializing,0.005
flooding,0.005
squinting,0.005
imitating,0.005
smashing,0.005
removing,0.005
attacking,0.005
punching,0.005
destroying,0.005
snapping,0.004
crushing,0.004
hitting,0.004
lecturing,0.004
running,0.004
joining,0.004
draining,0.004
exiting,0.004
whistling,0.004
coughing,0.004
calling,0.004
breaking,0.004
constructing,0.004
poking,0.004
throwing,0.003
sneezing,0.003
dropping,0.003
arresting,0.003
burying,0.003
roaring,0.003
coaching,0.003
dining,0.003
leaning,0.003
drying,0.003
filming,0.003
falling,0.003
playing,0.003
handcuffing,0.003
speaking,0.003
kicking,0.003
drinking,0.003
fighting,0.003
hammering,0.003
aiming,0.002
putting,0.002
licking,0.002
dusting,0.002
serving,0.002
locking,0.002
drilling,0.002
placing,0.002
assembling,0.002
tuning,0.002
smiling,0.002
punting,0.002
tripping,0.002
storming,0.002
rising,0.002
flicking,0.002
screwing,0.002
clipping,0.002
rocking,0.002
snowing,0.002
giving,0.002
wetting,0.002
crafting,0.002
repairing,0.002
slipping,0.002
selling,0.002
giggling,0.002
hunting,0.002
teaching,0.002
colliding,0.002
adult+female+speaking,0.002
dipping,0.002
flowing,0.002
sailing,0.002
sniffing,0.002
grinning,0.002
balancing,0.002
bowing,0.002
opening,0.002
officiating,0.002
hugging,0.002
smelling,0.002
baking,0.002
winking,0.001
howling,0.001
jogging,0.001
measuring,0.001
chewing,0.001
raining,0.001
buttoning,0.001
hanging,0.001
frowning,0.001
shaking,0.001
playing+music,0.001
feeding,0.001
plunging,0.001
spinning,0.001
hiking,0.001
submerging,0.001
preaching,0.001
closing,0.001
clearing,0.001
dressing,0.001
adult+male+singing,0.001
photographing,0.001
sprinting,0.001
barking,0.001
shrugging,0.001
catching,0.001
raising,0.001
biting,0.001
mopping,0.001
covering,0.001
pouring,0.001
bulldozing,0.001
entering,0.001
skating,0.001
cleaning,0.001
saluting,0.001
plugging,0.001
taping,0.001
sliding,0.001
cramming,0.001
playing+fun,0.001
performing,0.001
smoking,0.001
swerving,0.001
competing,0.001
flying,0.001
stretching,0.001
crying,0.001
tying,0.001
painting,0.001
trimming,0.001
instructing,0.001
leaking,0.001
playing+sports,0.001
shoveling,0.001
praying,0.001
sawing,0.001
carrying,0.001
queuing,0.001
rowing,0.001
rubbing,0.001
kissing,0.001
dunking,0.001
digging,0.001
grooming,0.001
pushing,0.001
frying,0.001
pitching,0.001
fishing,0.001
watering,0.001
swimming,0.001
carving,0.001
climbing,0.001
hitchhiking,0.001
pressing,0.001
cutting,0.001
gardening,0.001
leaping,0.001
sanding,0.001
crawling,0.001
skipping,0.001
picking,0.001
shooting,0.001
combing,0.001
chasing,0.001
overflowing,0.001
driving,0.001
injecting,0.001
shopping,0.001
sowing,0.001
washing,0.001
tearing,0.001
blowing,0.001
boiling,0.001
singing,0.001
loading,0.001
splashing,0.001
gripping,0.001
slicing,0.001
buying,0.001
stirring,0.001
baptizing,0.001
tapping,0.001
telephoning,0.001
resting,0.001
lifting,0.001
diving,0.001
celebrating,0.001
tattooing,0.001
sweeping,0.001
shouting,0.001
brushing,0.001
spilling,0.001
chopping,0.001
barbecuing,0.001
cuddling,0.001
drenching,0.001
packaging,0.001
jumping,0.001
yawning,0.001
dragging,0.001
marrying,0.001
protesting,0.001
fueling,0.001
pulling,0.001
floating,0.001
grilling,0.001
planting,0.001
bubbling,0.001
applauding,0.001
child+speaking,0.000
crashing,0.000
welding,0.000
scratching,0.000
steering,0.000
spreading,0.000
burning,0.000
sleeping,0.000
bathing,0.000
emptying,0.000
piloting,0.000
twisting,0.000
sprinkling,0.000
signing,0.000
clinging,0.000
snuggling,0.000
marching,0.000
bowling,0.000
shaving,0.000
wrapping,0.000
operating,0.000
reading,0.000
inflating,0.000
clapping,0.000
squatting,0.000
dripping,0.000
waking,0.000
shredding,0.000
wrestling,0.000
paying,0.000
autographing,0.000
sketching,0.000
waving,0.000
exercising,0.000
extinguishing,0.000
typing,0.000
rolling,0.000
bending,0.000
combusting,0.000
stacking,0.000
clawing,0.000
skiing,0.000
weeding,0.000
drawing,0.000
camping,0.000
spraying,0.000
racing,0.000
dancing,0.000
adult+female+singing,0.000
peeling,0.000
flipping,0.000
boating,0.000
unloading,0.000
gambling,0.000
crouching,0.000
riding,0.000
vacuuming,0.000
unpacking,0.000
scrubbing,0.000
boarding,0.000
tickling,0.000
filling,0.000
waxing,0.000
cheering,0.000
rinsing,0.000
bicycling,0.000
swinging,0.000
studying,0.000
packing,0.000
towing,0.000
launching,0.000
drumming,0.000
bouncing,0.000
ascending,0.000
kneeling,0.000
writing,0.000
stitching,0.000
massaging,0.000
folding,0.000
erupting,0.000
juggling,0.000
manicuring,0.000
surfing,0.000
sewing,0.000
parading,0.000
mowing,0.000
landing,0.000
knitting,0.000
stroking,0.000
pedaling,0.000
descending,0.000
cheerleading,0.000
child+singing,0.000
handwriting,0.000
rafting,0.000
