knocking,0.063
slapping,0.059
walking,0.058
hugging,0.035
punching,0.032
fighting,0.024
cracking,0.023
kissing,0.022
standing,0.015
laughing,0.015
running,0.014
exiting,0.013
adult+male+speaking,0.010
adult+female+singing,0.010
entering,0.010
attacking,0.010
adult+female+speaking,0.010
carrying,0.009
boxing,0.009
stealing,0.009
turning,0.009
playing+videogames,0.008
hitting,0.008
arresting,0.008
spitting,0.007
tripping,0.007
kicking,0.007
cleaning,0.007
stomping,0.007
smashing,0.007
handcuffing,0.007
pushing,0.007
poking,0.007
starting,0.006
stopping,0.006
slipping,0.006
sliding,0.006
coughing,0.006
pointing,0.006
filming,0.005
dusting,0.005
falling,0.005
throwing,0.005
removing,0.005
dragging,0.005
jogging,0.005
talking,0.005
locking,0.005
colliding,0.005
flicking,0.004
mopping,0.004
smiling,0.004
working,0.004
dunking,0.004
washing,0.004
chasing,0.004
spinning,0.004
crying,0.004
bowing,0.004
breaking,0.004
pulling,0.004
sneezing,0.004
singing,0.003
dressing,0.003
adult+male+singing,0.003
crushing,0.003
child+speaking,0.003
shooting,0.003
opening,0.003
playing+sports,0.003
taping,0.003
snapping,0.003
aiming,0.003
closing,0.003
asking,0.003
dancing,0.003
cuddling,0.003
dropping,0.003
reaching,0.003
climbing,0.003
bathing,0.003
rising,0.003
calling,0.003
baptizing,0.003
destroying,0.003
blocking,0.003
guarding,0.003
bouncing,0.003
smoking,0.003
rocking,0.002
joining,0.002
raining,0.002
giggling,0.002
playing+fun,0.002
spraying,0.002
sprinting,0.002
putting,0.002
waking,0.002
leaning,0.002
lifting,0.002
discussing,0.002
plunging,0.002
licking,0.002
smelling,0.002
rubbing,0.002
painting,0.002
giving,0.002
performing,0.002
hammering,0.002
marrying,0.002
plugging,0.002
shrugging,0.002
playing,0.002
sweeping,0.002
grinning,0.002
photographing,0.002
sanding,0.002
swerving,0.002
flipping,0.002
catching,0.002
roaring,0.002
leaping,0.002
whistling,0.002
splashing,0.002
fencing,0.002
telephoning,0.002
burying,0.002
crashing,0.002
drinking,0.002
hitchhiking,0.002
sniffing,0.002
screwing,0.002
squinting,0.002
skipping,0.002
imitating,0.002
juggling,0.002
officiating,0.002
bending,0.002
raising,0.002
celebrating,0.002
tickling,0.002
socializing,0.002
vacuuming,0.002
exercising,0.002
massaging,0.002
winking,0.002
pressing,0.002
blowing,0.001
hiking,0.001
flooding,0.001
snowing,0.001
bowling,0.001
waxing,0.001
burning,0.001
shouting,0.001
building,0.001
skating,0.001
clipping,0.001
sitting,0.001
drilling,0.001
shoveling,0.001
snuggling,0.001
buttoning,0.001
jumping,0.001
rolling,0.001
draining,0.001
clearing,0.001
shaving,0.001
barking,0.001
playing+music,0.001
inflating,0.001
wrestling,0.001
scrubbing,0.001
gripping,0.001
constructing,0.001
biting,0.001
digging,0.001
tearing,0.001
child+singing,0.001
interviewing,0.001
brushing,0.001
driving,0.001
frowning,0.001
rinsing,0.001
loading,0.001
hanging,0.001
lecturing,0.001
placing,0.001
saluting,0.001
clapping,0.001
wetting,0.001
storming,0.001
stretching,0.001
boarding,0.001
shopping,0.001
sawing,0.001
covering,0.001
crafting,0.001
shaking,0.001
combing,0.001
skiing,0.001
competing,0.001
tattooing,0.001
extinguishing,0.001
queuing,0.001
praying,0.001
waving,0.001
drying,0.001
balancing,0.001
folding,0.001
coaching,0.001
punting,0.001
diving,0.001
riding,0.001
scratching,0.001
clawing,0.001
assembling,0.001
drenching,0.001
cramming,0.001
ascending,0.001
combusting,0.001
howling,0.001
tuning,0.001
cutting,0.001
sleeping,0.001
swimming,0.001
dipping,0.001
rowing,0.001
crawling,0.001
wrapping,0.001
leaking,0.001
applauding,0.001
twisting,0.001
hunting,0.001
squatting,0.001
speaking,0.001
drumming,0.001
watering,0.001
pitching,0.001
bulldozing,0.001
bicycling,0.001
spilling,0.001
peeling,0.001
steering,0.001
fueling,0.001
mowing,0.001
tying,0.001
kneeling,0.001
drawing,0.001
sailing,0.001
measuring,0.001
submerging,0.001
launching,0.001
resting,0.001
tapping,0.001
repairing,0.001
teaching,0.000
unpacking,0.000
chewing,0.000
packing,0.000
autographing,0.000
cheering,0.000
packaging,0.000
emptying,0.000
flowing,0.000
selling,0.000
camping,0.000
buying,0.000
descending,0.000
cooking,0.000
racing,0.000
crouching,0.000
boating,0.000
picking,0.000
eating,0.000
slicing,0.000
unloading,0.000
cheerleading,0.000
protesting,0.000
fishing,0.000
grooming,0.000
yawning,0.000
clinging,0.000
typing,0.000
serving,0.000
marching,0.000
operating,0.000
flying,0.000
shredding,0.000
chopping,0.000
filling,0.000
instructing,0.000
trimming,0.000
boiling,0.000
baking,0.000
stitching,0.000
weeding,0.000
pouring,0.000
towing,0.000
injecting,0.000
stacking,0.000
floating,0.000
preaching,0.000
dining,0.000
carving,0.000
stroking,0.000
pedaling,0.000
writing,0.000
swinging,0.000
dripping,0.000
handwriting,0.000
signing,0.000
landing,0.000
erupting,0.000
welding,0.000
surfing,0.000
feeding,0.000
piloting,0.000
manicuring,0.000
planting,0.000
bubbling,0.000
gardening,0.000
rafting,0.000
parading,0.000
paying,0.000
overflowing,0.000
sewing,0.000
barbecuing,0.000
reading,0.000
spreading,0.000
sketching,0.000
sowing,0.000
sprinkling,0.000
gambling,0.000
studying,0.000
stirring,0.000
frying,0.000
grilling,0.000
knitting,0.000
