adult+female+speaking,0.037
baking,0.028
hugging,0.026
laughing,0.025
standing,0.021
sneezing,0.020
cooking,0.020
crafting,0.018
talking,0.017
gardening,0.016
smiling,0.015
mopping,0.015
starting,0.015
dusting,0.014
slapping,0.013
adult+female+singing,0.013
imitating,0.013
adult+male+speaking,0.012
dressing,0.011
cuddling,0.010
roaring,0.010
child+speaking,0.010
asking,0.009
squinting,0.009
coughing,0.009
kissing,0.009
playing+videogames,0.009
stomping,0.008
sowing,0.008
grinning,0.007
spitting,0.007
planting,0.007
stretching,0.007
poking,0.007
knitting,0.006
discussing,0.006
sniffing,0.006
marrying,0.006
smelling,0.006
sitting,0.005
leaning,0.005
barking,0.005
knocking,0.005
sprinkling,0.005
joining,0.005
stirring,0.005
walking,0.005
rubbing,0.005
snuggling,0.005
pointing,0.005
burying,0.005
teaching,0.005
reaching,0.005
drinking,0.005
giggling,0.004
adult+male+singing,0.004
putting,0.004
painting,0.004
cracking,0.004
snapping,0.004
playing,0.004
socializing,0.004
massaging,0.004
fencing,0.004
stitching,0.004
crying,0.004
flicking,0.004
filming,0.004
playing+fun,0.004
singing,0.003
clipping,0.003
measuring,0.003
giving,0.003
wrapping,0.003
drying,0.003
fighting,0.003
cleaning,0.003
selling,0.003
bowing,0.003
chewing,0.003
eating,0.003
rocking,0.003
working,0.003
howling,0.003
winking,0.003
vacuuming,0.003
tickling,0.003
watering,0.003
hanging,0.003
turning,0.003
cramming,0.003
shopping,0.003
opening,0.003
frowning,0.003
tattooing,0.003
handcuffing,0.003
taping,0.003
resting,0.003
smoking,0.003
telephoning,0.003
stealing,0.003
packing,0.003
spraying,0.003
praying,0.002
crushing,0.002
placing,0.002
weeding,0.002
aiming,0.002
celebrating,0.002
balancing,0.002
whistling,0.002
peeling,0.002
throwing,0.002
constructing,0.002
manicuring,0.002
photographing,0.002
coaching,0.002
buttoning,0.002
tying,0.002
attacking,0.002
picking,0.002
kneeling,0.002
sweeping,0.002
digging,0.002
boxing,0.002
instructing,0.002
injecting,0.002
child+singing,0.002
punching,0.002
calling,0.002
frying,0.002
dining,0.002
shrugging,0.002
bathing,0.002
licking,0.002
slicing,0.002
dancing,0.002
squatting,0.002
raining,0.002
dipping,0.002
unpacking,0.002
running,0.002
tripping,0.002
rising,0.002
bending,0.002
sleeping,0.002
closing,0.002
drawing,0.002
scrubbing,0.002
packaging,0.002
folding,0.002
gripping,0.002
speaking,0.002
yawning,0.002
stopping,0.002
flipping,0.002
covering,0.002
washing,0.002
clawing,0.002
blocking,0.002
scratching,0.002
hammering,0.002
carving,0.002
removing,0.002
carrying,0.002
waking,0.002
sewing,0.001
waxing,0.001
barbecuing,0.001
smashing,0.001
spinning,0.001
locking,0.001
performing,0.001
interviewing,0.001
combing,0.001
sanding,0.001
raising,0.001
spreading,0.001
twisting,0.001
shaving,0.001
grilling,0.001
rinsing,0.001
hiking,0.001
competing,0.001
buying,0.001
punting,0.001
brushing,0.001
biting,0.001
swinging,0.001
flooding,0.001
pouring,0.001
clinging,0.001
plunging,0.001
playing+sports,0.001
playing+music,0.001
hunting,0.001
draining,0.001
pressing,0.001
kicking,0.001
studying,0.001
climbing,0.001
crouching,0.001
inflating,0.001
guarding,0.001
building,0.001
chopping,0.001
plugging,0.001
saluting,0.001
cutting,0.001
falling,0.001
clapping,0.001
screwing,0.001
shaking,0.001
destroying,0.001
pulling,0.001
feeding,0.001
storming,0.001
emptying,0.001
queuing,0.001
clearing,0.001
leaking,0.001
hitchhiking,0.001
sliding,0.001
reading,0.001
pitching,0.001
spilling,0.001
camping,0.001
stacking,0.001
paying,0.001
tearing,0.001
skipping,0.001
arresting,0.001
entering,0.001
rolling,0.001
jogging,0.001
sawing,0.001
repairing,0.001
signing,0.001
crawling,0.001
stroking,0.001
swerving,0.001
assembling,0.001
burning,0.001
shoveling,0.001
loading,0.001
officiating,0.001
mowing,0.001
baptizing,0.001
wetting,0.001
grooming,0.001
tuning,0.001
catching,0.001
preaching,0.001
lifting,0.001
splashing,0.001
waving,0.001
exiting,0.001
dropping,0.001
slipping,0.001
autographing,0.001
sketching,0.001
boiling,0.001
hitting,0.001
shooting,0.001
trimming,0.001
breaking,0.001
filling,0.001
chasing,0.001
handwriting,0.001
dripping,0.001
dragging,0.001
jumping,0.001
drenching,0.001
blowing,0.001
lecturing,0.001
pushing,0.001
sprinting,0.001
serving,0.001
bulldozing,0.001
swimming,0.001
bouncing,0.001
shouting,0.001
wrestling,0.001
snowing,0.001
exercising,0.001
sailing,0.001
applauding,0.001
tapping,0.001
combusting,0.000
fishing,0.000
leaping,0.000
cheering,0.000
rowing,0.000
flying,0.000
colliding,0.000
typing,0.000
cheerleading,0.000
juggling,0.000
bowling,0.000
drilling,0.000
flowing,0.000
gambling,0.000
bubbling,0.000
dunking,0.000
ascending,0.000
extinguishing,0.000
diving,0.000
overflowing,0.000
writing,0.000
drumming,0.000
shredding,0.000
submerging,0.000
unloading,0.000
parading,0.000
fueling,0.000
floating,0.000
operating,0.000
protesting,0.000
racing,0.000
rafting,0.000
descending,0.000
launching,0.000
skating,0.000
marching,0.000
boating,0.000
erupting,0.000
driving,0.000
bicycling,0.000
riding,0.000
steering,0.000
skiing,0.000
crashing,0.000
towing,0.000
landing,0.000
piloting,0.000
boarding,0.000
pedaling,0.000
welding,0.000
surfing,0.000
