slapping,0.037
knocking,0.033
adult+male+speaking,0.031
fighting,0.021
adult+female+singing,0.020
giving,0.020
pointing,0.020
adult+female+speaking,0.020
adult+male+singing,0.017
talking,0.016
reaching,0.016
discussing,0.015
starting,0.014
playing+videogames,0.012
hitting,0.012
filming,0.012
raising,0.011
standing,0.011
asking,0.011
cracking,0.011
singing,0.011
punching,0.011
boxing,0.010
lecturing,0.009
hugging,0.009
crying,0.009
coaching,0.009
locking,0.009
walking,0.009
attacking,0.009
carrying,0.008
smelling,0.008
socializing,0.007
coughing,0.006
serving,0.006
officiating,0.006
praying,0.006
laughing,0.006
roaring,0.006
raining,0.006
aiming,0.006
joining,0.006
rising,0.006
rocking,0.006
shooting,0.006
stopping,0.005
sitting,0.005
snapping,0.005
sneezing,0.005
teaching,0.005
stealing,0.005
spitting,0.005
bowing,0.005
selling,0.005
throwing,0.005
breaking,0.005
tripping,0.005
clipping,0.005
interviewing,0.005
smashing,0.004
celebrating,0.004
entering,0.004
poking,0.004
opening,0.004
performing,0.004
flicking,0.004
destroying,0.004
turning,0.004
falling,0.004
working,0.004
pushing,0.004
burning,0.004
hanging,0.004
closing,0.004
colliding,0.004
exiting,0.004
snowing,0.003
waking,0.003
queuing,0.003
paying,0.003
storming,0.003
arresting,0.003
drinking,0.003
kissing,0.003
sniffing,0.003
photographing,0.003
clearing,0.003
catching,0.003
instructing,0.003
blocking,0.003
sailing,0.003
crushing,0.003
clapping,0.003
baptizing,0.003
lifting,0.003
leaning,0.003
flooding,0.003
imitating,0.003
hammering,0.003
eating,0.003
dropping,0.003
putting,0.002
placing,0.002
smiling,0.002
dusting,0.002
cramming,0.002
removing,0.002
giggling,0.002
playing,0.002
dining,0.002
guarding,0.002
spinning,0.002
flowing,0.002
twisting,0.002
stomping,0.002
rowing,0.002
biting,0.002
cuddling,0.002
smoking,0.002
rolling,0.002
playing+music,0.002
chasing,0.002
kicking,0.002
tuning,0.002
playing+sports,0.002
yawning,0.002
child+singing,0.002
squinting,0.002
covering,0.002
signing,0.002
shopping,0.002
frowning,0.002
crafting,0.002
calling,0.002
shrugging,0.002
speaking,0.002
resting,0.002
wrestling,0.002
shouting,0.002
taping,0.002
swerving,0.002
buying,0.002
telephoning,0.002
hunting,0.002
shaking,0.002
competing,0.002
constructing,0.002
running,0.002
saluting,0.002
crashing,0.002
gripping,0.002
loading,0.002
handcuffing,0.002
picking,0.002
burying,0.002
howling,0.002
whistling,0.002
winking,0.001
applauding,0.001
slipping,0.001
driving,0.001
gambling,0.001
kneeling,0.001
marrying,0.001
flipping,0.001
stretching,0.001
reading,0.001
sanding,0.001
balancing,0.001
barking,0.001
drumming,0.001
exercising,0.001
punting,0.001
bathing,0.001
writing,0.001
pulling,0.001
tattooing,0.001
cooking,0.001
sleeping,0.001
dressing,0.001
chewing,0.001
measuring,0.001
child+speaking,0.001
building,0.001
drying,0.001
studying,0.001
operating,0.001
grinning,0.001
sliding,0.001
packaging,0.001
dragging,0.001
leaping,0.001
combusting,0.001
clawing,0.001
skipping,0.001
sawing,0.001
tearing,0.001
hitchhiking,0.001
juggling,0.001
licking,0.001
preaching,0.001
wrapping,0.001
cutting,0.001
screwing,0.001
dancing,0.001
buttoning,0.001
rubbing,0.001
fencing,0.001
watering,0.001
launching,0.001
plugging,0.001
typing,0.001
protesting,0.001
bulldozing,0.001
sprinting,0.001
massaging,0.001
waving,0.001
washing,0.001
autographing,0.001
pressing,0.001
crawling,0.001
scratching,0.001
playing+fun,0.001
pitching,0.001
handwriting,0.001
baking,0.001
chopping,0.001
tying,0.001
drilling,0.001
bending,0.001
planting,0.001
swimming,0.001
boating,0.001
emptying,0.001
combing,0.001
wetting,0.001
flying,0.001
slicing,0.001
stroking,0.001
floating,0.001
grilling,0.001
digging,0.001
diving,0.001
riding,0.001
ascending,0.001
bowling,0.001
mopping,0.001
cheering,0.001
filling,0.001
packing,0.001
feeding,0.001
landing,0.001
pouring,0.001
stacking,0.001
camping,0.001
bouncing,0.001
tapping,0.001
submerging,0.001
cleaning,0.001
unloading,0.001
jogging,0.001
assembling,0.001
crouching,0.001
snuggling,0.001
splashing,0.001
gardening,0.001
stitching,0.001
draining,0.001
barbecuing,0.001
spraying,0.001
sewing,0.001
jumping,0.001
clinging,0.001
skiing,0.001
grooming,0.001
plunging,0.001
dunking,0.001
shoveling,0.001
fishing,0.001
swinging,0.001
steering,0.001
drenching,0.001
descending,0.001
drawing,0.001
folding,0.001
blowing,0.001
bubbling,0.001
waxing,0.001
painting,0.000
boarding,0.000
piloting,0.000
hiking,0.000
tickling,0.000
rinsing,0.000
leaking,0.000
fueling,0.000
shaving,0.000
spilling,0.000
frying,0.000
peeling,0.000
inflating,0.000
sketching,0.000
climbing,0.000
dipping,0.000
squatting,0.000
scrubbing,0.000
extinguishing,0.000
repairing,0.000
surfing,0.000
injecting,0.000
unpacking,0.000
marching,0.000
spreading,0.000
sowing,0.000
erupting,0.000
manicuring,0.000
brushing,0.000
sprinkling,0.000
stirring,0.000
weeding,0.000
boiling,0.000
towing,0.000
racing,0.000
dripping,0.000
skating,0.000
bicycling,0.000
sweeping,0.000
trimming,0.000
vacuuming,0.000
rafting,0.000
knitting,0.000
parading,0.000
carving,0.000
mowing,0.000
cheerleading,0.000
overflowing,0.000
welding,0.000
shredding,0.000
pedaling,0.000
