snowing,0.208
raining,0.105
storming,0.060
smoking,0.027
talking,0.015
standing,0.014
playing+videogames,0.014
shooting,0.013
rising,0.013
starting,0.013
washing,0.009
filming,0.009
falling,0.008
driving,0.008
singing,0.007
sitting,0.007
burning,0.007
adult+female+singing,0.007
walking,0.007
asking,0.007
destroying,0.007
adult+male+speaking,0.006
drenching,0.006
covering,0.006
riding,0.006
adult+male+singing,0.006
sawing,0.006
adult+female+speaking,0.006
crashing,0.006
resting,0.006
tattooing,0.005
clearing,0.005
working,0.005
dropping,0.005
hitchhiking,0.005
praying,0.005
reading,0.005
carrying,0.005
breaking,0.004
crushing,0.004
stopping,0.004
turning,0.004
crying,0.004
photographing,0.004
rinsing,0.004
leaning,0.004
clipping,0.004
wetting,0.004
roaring,0.003
knocking,0.003
guarding,0.003
aiming,0.003
removing,0.003
launching,0.003
performing,0.003
leaking,0.003
discussing,0.003
drinking,0.003
closing,0.003
giving,0.003
opening,0.003
laughing,0.003
extinguishing,0.003
bathing,0.003
fighting,0.003
shoveling,0.003
calling,0.003
operating,0.003
attacking,0.003
hunting,0.003
spitting,0.003
sleeping,0.003
squinting,0.003
reaching,0.003
smashing,0.003
waking,0.002
hammering,0.002
pouring,0.002
hanging,0.002
flying,0.002
kissing,0.002
ascending,0.002
sneezing,0.002
pointing,0.002
fueling,0.002
locking,0.002
playing,0.002
cutting,0.002
blowing,0.002
protesting,0.002
drilling,0.002
spraying,0.002
descending,0.002
dusting,0.002
stealing,0.002
raising,0.002
smiling,0.002
hitting,0.002
cleaning,0.002
towing,0.002
piloting,0.002
bicycling,0.002
sailing,0.002
preaching,0.002
rocking,0.002
loading,0.002
blocking,0.002
bowing,0.002
camping,0.002
landing,0.002
dripping,0.002
watering,0.002
climbing,0.002
running,0.002
boarding,0.002
gripping,0.002
throwing,0.002
lifting,0.002
stomping,0.001
telephoning,0.001
interviewing,0.001
arresting,0.001
playing+music,0.001
colliding,0.001
shouting,0.001
rolling,0.001
welding,0.001
frowning,0.001
combusting,0.001
cooking,0.001
hiking,0.001
building,0.001
saluting,0.001
unloading,0.001
burying,0.001
smelling,0.001
steering,0.001
hugging,0.001
socializing,0.001
swerving,0.001
flooding,0.001
speaking,0.001
eating,0.001
cracking,0.001
cramming,0.001
coughing,0.001
exiting,0.001
whistling,0.001
howling,0.001
painting,0.001
drying,0.001
serving,0.001
squatting,0.001
sanding,0.001
kneeling,0.001
bulldozing,0.001
emptying,0.001
pulling,0.001
punching,0.001
selling,0.001
barking,0.001
slipping,0.001
flowing,0.001
filling,0.001
writing,0.001
erupting,0.001
clinging,0.001
splashing,0.001
boiling,0.001
lecturing,0.001
flicking,0.001
boxing,0.001
handcuffing,0.001
entering,0.001
placing,0.001
shaving,0.001
tripping,0.001
draining,0.001
paying,0.001
carving,0.001
shopping,0.001
winking,0.001
putting,0.001
skiing,0.001
floating,0.001
shaking,0.001
queuing,0.001
biting,0.001
bubbling,0.001
pressing,0.001
crafting,0.001
scrubbing,0.001
spinning,0.001
shrugging,0.001
grilling,0.001
tuning,0.001
licking,0.001
packaging,0.001
feeding,0.001
chopping,0.001
plunging,0.001
drawing,0.001
kicking,0.001
trimming,0.001
grinning,0.001
repairing,0.001
inflating,0.001
spilling,0.001
plugging,0.001
peeling,0.001
officiating,0.001
balancing,0.001
snapping,0.001
screwing,0.001
tearing,0.001
shredding,0.001
sprinkling,0.001
yawning,0.001
marrying,0.001
surfing,0.001
studying,0.001
chewing,0.001
slapping,0.001
fishing,0.001
flipping,0.001
pushing,0.001
digging,0.001
slicing,0.001
bending,0.001
diving,0.001
cuddling,0.001
clawing,0.001
boating,0.001
dressing,0.001
dancing,0.001
crawling,0.001
sliding,0.001
sniffing,0.001
barbecuing,0.001
juggling,0.001
frying,0.001
waving,0.001
fencing,0.001
autographing,0.000
rubbing,0.000
teaching,0.000
jumping,0.000
measuring,0.000
signing,0.000
picking,0.000
wrapping,0.000
dining,0.000
sketching,0.000
instructing,0.000
crouching,0.000
packing,0.000
imitating,0.000
dragging,0.000
typing,0.000
marching,0.000
celebrating,0.000
baking,0.000
grooming,0.000
poking,0.000
twisting,0.000
constructing,0.000
mowing,0.000
joining,0.000
taping,0.000
catching,0.000
spreading,0.000
planting,0.000
stretching,0.000
skating,0.000
brushing,0.000
giggling,0.000
combing,0.000
bouncing,0.000
chasing,0.000
waxing,0.000
baptizing,0.000
cheering,0.000
injecting,0.000
gardening,0.000
stacking,0.000
sewing,0.000
tying,0.000
sowing,0.000
swimming,0.000
drumming,0.000
massaging,0.000
assembling,0.000
leaping,0.000
handwriting,0.000
coaching,0.000
buying,0.000
mopping,0.000
child+speaking,0.000
parading,0.000
tapping,0.000
racing,0.000
scratching,0.000
submerging,0.000
stitching,0.000
jogging,0.000
rowing,0.000
wrestling,0.000
weeding,0.000
swinging,0.000
playing+fun,0.000
punting,0.000
skipping,0.000
vacuuming,0.000
competing,0.000
sweeping,0.000
gambling,0.000
buttoning,0.000
rafting,0.000
exercising,0.000
manicuring,0.000
folding,0.000
playing+sports,0.000
overflowing,0.000
child+singing,0.000
pedaling,0.000
stroking,0.000
snuggling,0.000
stirring,0.000
sprinting,0.000
dunking,0.000
unpacking,0.000
pitching,0.000
clapping,0.000
dipping,0.000
applauding,0.000
tickling,0.000
cheerleading,0.000
knitting,0.000
bowling,0.000
