slapping,0.067
crying,0.042
smiling,0.028
winking,0.026
adult+male+speaking,0.026
pointing,0.019
hugging,0.019
tapping,0.018
frowning,0.017
discussing,0.017
filming,0.016
talking,0.015
shrugging,0.014
poking,0.013
starting,0.012
raising,0.011
giving,0.011
asking,0.010
punching,0.010
cracking,0.010
rubbing,0.009
adult+female+speaking,0.008
carrying,0.008
snapping,0.008
turning,0.008
squinting,0.008
scratching,0.008
attacking,0.008
interviewing,0.008
leaning,0.008
removing,0.008
grinning,0.008
playing+videogames,0.007
stopping,0.007
giggling,0.007
fighting,0.007
spitting,0.007
kissing,0.007
waking,0.007
flicking,0.007
smelling,0.006
crushing,0.006
socializing,0.006
clipping,0.006
hitting,0.006
standing,0.006
knocking,0.005
locking,0.005
biting,0.005
covering,0.005
breaking,0.005
laughing,0.005
cuddling,0.004
walking,0.004
rising,0.004
putting,0.004
spinning,0.004
throwing,0.004
boxing,0.004
crafting,0.004
reaching,0.004
sitting,0.004
bowing,0.004
sneezing,0.004
joining,0.004
coaching,0.004
blocking,0.004
calling,0.004
saluting,0.004
destroying,0.004
photographing,0.003
stroking,0.003
arresting,0.003
licking,0.003
paying,0.003
tattooing,0.003
shooting,0.003
tearing,0.003
burying,0.003
working,0.003
opening,0.003
pressing,0.003
speaking,0.003
taping,0.003
clearing,0.003
hammering,0.003
handcuffing,0.003
tripping,0.003
falling,0.003
filling,0.003
placing,0.003
guarding,0.003
coughing,0.003
raining,0.003
gripping,0.003
dropping,0.003
imitating,0.003
aiming,0.003
closing,0.003
rolling,0.003
twisting,0.003
picking,0.002
spraying,0.002
lifting,0.002
combing,0.002
stealing,0.002
brushing,0.002
smashing,0.002
tuning,0.002
assembling,0.002
sniffing,0.002
screwing,0.002
chewing,0.002
kicking,0.002
gambling,0.002
telephoning,0.002
dragging,0.002
dressing,0.002
colliding,0.002
chasing,0.002
queuing,0.002
pulling,0.002
drinking,0.002
marrying,0.002
typing,0.002
peeling,0.002
smoking,0.002
painting,0.002
pushing,0.002
playing,0.002
shaking,0.002
wrapping,0.002
selling,0.002
dusting,0.002
crawling,0.002
hunting,0.002
signing,0.002
flipping,0.002
catching,0.002
emptying,0.002
roaring,0.002
snuggling,0.002
exiting,0.002
adult+female+singing,0.002
resting,0.002
singing,0.002
cutting,0.002
packing,0.001
clawing,0.001
constructing,0.001
sawing,0.001
operating,0.001
child+speaking,0.001
clapping,0.001
snowing,0.001
stomping,0.001
instructing,0.001
burning,0.001
sailing,0.001
playing+fun,0.001
reading,0.001
buttoning,0.001
sanding,0.001
chopping,0.001
tickling,0.001
adult+male+singing,0.001
massaging,0.001
building,0.001
waving,0.001
drilling,0.001
performing,0.001
sleeping,0.001
injecting,0.001
bending,0.001
camping,0.001
praying,0.001
swerving,0.001
rocking,0.001
gardening,0.001
playing+sports,0.001
teaching,0.001
loading,0.001
writing,0.001
shaving,0.001
plunging,0.001
entering,0.001
washing,0.001
running,0.001
tying,0.001
officiating,0.001
slipping,0.001
howling,0.001
crouching,0.001
slicing,0.001
serving,0.001
folding,0.001
sliding,0.001
shouting,0.001
planting,0.001
watering,0.001
plugging,0.001
spilling,0.001
whistling,0.001
eating,0.001
studying,0.001
crashing,0.001
pitching,0.001
stitching,0.001
repairing,0.001
wrestling,0.001
kneeling,0.001
sketching,0.001
packaging,0.001
stacking,0.001
sewing,0.001
yawning,0.001
driving,0.001
cramming,0.001
measuring,0.001
pouring,0.001
blowing,0.001
lecturing,0.001
hitchhiking,0.001
spreading,0.001
fencing,0.001
leaking,0.001
celebrating,0.001
cleaning,0.001
buying,0.001
cooking,0.001
waxing,0.001
digging,0.001
sprinting,0.001
barking,0.001
grooming,0.001
drawing,0.001
hanging,0.001
hiking,0.001
drenching,0.001
weeding,0.001
dipping,0.001
piloting,0.001
scrubbing,0.001
baking,0.001
drying,0.001
shopping,0.001
protesting,0.001
storming,0.001
competing,0.001
ascending,0.001
fueling,0.001
unpacking,0.001
draining,0.001
rowing,0.001
splashing,0.001
stretching,0.001
bulldozing,0.001
autographing,0.001
clinging,0.001
punting,0.001
diving,0.001
squatting,0.001
trimming,0.001
dripping,0.000
submerging,0.000
skipping,0.000
applauding,0.000
inflating,0.000
frying,0.000
carving,0.000
bathing,0.000
dining,0.000
wetting,0.000
flowing,0.000
riding,0.000
climbing,0.000
playing+music,0.000
shoveling,0.000
bubbling,0.000
bouncing,0.000
leaping,0.000
flooding,0.000
descending,0.000
manicuring,0.000
flying,0.000
extinguishing,0.000
stirring,0.000
shredding,0.000
sprinkling,0.000
bowling,0.000
child+singing,0.000
sowing,0.000
dancing,0.000
grilling,0.000
exercising,0.000
rinsing,0.000
mopping,0.000
swinging,0.000
drumming,0.000
swimming,0.000
jumping,0.000
unloading,0.000
erupting,0.000
balancing,0.000
racing,0.000
mowing,0.000
handwriting,0.000
overflowing,0.000
steering,0.000
sweeping,0.000
floating,0.000
vacuuming,0.000
dunking,0.000
combusting,0.000
baptizing,0.000
boiling,0.000
cheering,0.000
feeding,0.000
knitting,0.000
boarding,0.000
marching,0.000
launching,0.000
fishing,0.000
preaching,0.000
skating,0.000
jogging,0.000
barbecuing,0.000
skiing,0.000
juggling,0.000
welding,0.000
bicycling,0.000
towing,0.000
parading,0.000
landing,0.000
cheerleading,0.000
surfing,0.000
boating,0.000
pedaling,0.000
rafting,0.000
