adult+male+speaking,0.117
standing,0.056
walking,0.051
talking,0.033
constructing,0.033
preaching,0.020
playing+videogames,0.020
lecturing,0.019
starting,0.015
crafting,0.014
working,0.013
building,0.013
measuring,0.011
discussing,0.010
turning,0.010
clipping,0.009
guarding,0.009
teaching,0.009
arresting,0.008
asking,0.008
instructing,0.008
adult+male+singing,0.008
hammering,0.007
selling,0.007
whistling,0.007
coaching,0.007
stealing,0.007
blocking,0.007
pointing,0.006
praying,0.006
cooking,0.006
officiating,0.006
entering,0.006
aiming,0.006
locking,0.005
playing,0.005
squinting,0.005
cracking,0.005
adult+female+speaking,0.005
saluting,0.005
sanding,0.005
carrying,0.005
smiling,0.005
rocking,0.005
shrugging,0.005
handcuffing,0.005
loading,0.005
running,0.005
knocking,0.004
laughing,0.004
buttoning,0.004
joining,0.004
dressing,0.004
filming,0.004
stirring,0.004
mopping,0.004
hugging,0.004
sitting,0.004
snapping,0.004
giving,0.004
rubbing,0.004
stopping,0.004
speaking,0.004
painting,0.004
putting,0.004
screwing,0.004
slapping,0.004
dusting,0.004
pushing,0.003
sawing,0.003
imitating,0.003
packaging,0.003
placing,0.003
punching,0.003
operating,0.003
raising,0.003
slicing,0.003
shaking,0.003
playing+music,0.003
performing,0.003
bowing,0.003
stomping,0.003
singing,0.003
crushing,0.003
plunging,0.003
socializing,0.003
exiting,0.002
chewing,0.002
emptying,0.002
leaning,0.002
removing,0.002
fighting,0.002
queuing,0.002
balancing,0.002
gripping,0.002
assembling,0.002
calling,0.002
shopping,0.002
baptizing,0.002
frowning,0.002
boxing,0.002
bulldozing,0.002
clearing,0.002
filling,0.002
scratching,0.002
rising,0.002
tying,0.002
reaching,0.002
tripping,0.002
poking,0.002
drawing,0.002
destroying,0.002
dancing,0.002
sailing,0.002
pouring,0.002
telephoning,0.002
swerving,0.002
opening,0.002
drilling,0.002
cramming,0.002
serving,0.002
twisting,0.002
rolling,0.002
clinging,0.002
burying,0.002
marrying,0.002
attacking,0.002
massaging,0.002
interviewing,0.002
plugging,0.002
sketching,0.002
closing,0.002
sliding,0.002
spinning,0.002
hanging,0.002
carving,0.002
lifting,0.002
resting,0.002
wrapping,0.002
applauding,0.001
flicking,0.001
chopping,0.001
smashing,0.001
sniffing,0.001
shaving,0.001
flowing,0.001
injecting,0.001
cutting,0.001
trimming,0.001
taping,0.001
frying,0.001
peeling,0.001
breaking,0.001
dining,0.001
baking,0.001
fencing,0.001
grooming,0.001
waving,0.001
grinning,0.001
brushing,0.001
paying,0.001
buying,0.001
repairing,0.001
photographing,0.001
drying,0.001
clapping,0.001
smelling,0.001
hunting,0.001
spitting,0.001
coughing,0.001
adult+female+singing,0.001
hitchhiking,0.001
burning,0.001
flooding,0.001
folding,0.001
cleaning,0.001
sweeping,0.001
punting,0.001
bending,0.001
combusting,0.001
pressing,0.001
competing,0.001
hitting,0.001
dragging,0.001
tuning,0.001
roaring,0.001
jogging,0.001
colliding,0.001
signing,0.001
covering,0.001
spraying,0.001
packing,0.001
tearing,0.001
spreading,0.001
tattooing,0.001
bouncing,0.001
sprinting,0.001
barking,0.001
boiling,0.001
typing,0.001
stacking,0.001
fueling,0.001
hiking,0.001
pulling,0.001
winking,0.001
drumming,0.001
sleeping,0.001
kissing,0.001
throwing,0.001
combing,0.001
draining,0.001
shouting,0.001
marching,0.001
tapping,0.001
reading,0.001
scrubbing,0.001
licking,0.001
dropping,0.001
diving,0.001
juggling,0.001
celebrating,0.001
drinking,0.001
smoking,0.001
kicking,0.001
crawling,0.001
clawing,0.001
slipping,0.001
unloading,0.001
digging,0.001
howling,0.001
raining,0.001
fishing,0.001
shooting,0.001
unpacking,0.001
crying,0.001
inflating,0.001
boating,0.001
driving,0.001
catching,0.001
stretching,0.001
playing+sports,0.001
cuddling,0.001
stroking,0.001
shoveling,0.001
flipping,0.001
gardening,0.001
snowing,0.001
vacuuming,0.001
picking,0.001
eating,0.001
skating,0.001
child+speaking,0.001
welding,0.001
ascending,0.001
dipping,0.001
splashing,0.000
autographing,0.000
handwriting,0.000
dripping,0.000
bowling,0.000
protesting,0.000
rowing,0.000
sowing,0.000
biting,0.000
submerging,0.000
riding,0.000
launching,0.000
falling,0.000
cheering,0.000
mowing,0.000
stitching,0.000
planting,0.000
sewing,0.000
swimming,0.000
feeding,0.000
storming,0.000
steering,0.000
sneezing,0.000
chasing,0.000
snuggling,0.000
kneeling,0.000
giggling,0.000
spilling,0.000
gambling,0.000
flying,0.000
skipping,0.000
piloting,0.000
leaping,0.000
pitching,0.000
extinguishing,0.000
rinsing,0.000
weeding,0.000
leaking,0.000
dunking,0.000
writing,0.000
bicycling,0.000
blowing,0.000
floating,0.000
grilling,0.000
barbecuing,0.000
towing,0.000
studying,0.000
parading,0.000
racing,0.000
jumping,0.000
shredding,0.000
bathing,0.000
wrestling,0.000
wetting,0.000
waking,0.000
manicuring,0.000
child+singing,0.000
squatting,0.000
playing+fun,0.000
erupting,0.000
crashing,0.000
watering,0.000
sprinkling,0.000
crouching,0.000
bubbling,0.000
washing,0.000
descending,0.000
swinging,0.000
drenching,0.000
exercising,0.000
skiing,0.000
landing,0.000
waxing,0.000
knitting,0.000
yawning,0.000
climbing,0.000
boarding,0.000
overflowing,0.000
pedaling,0.000
rafting,0.000
surfing,0.000
camping,0.000
tickling,0.000
cheerleading,0.000
