walking,0.057
riding,0.039
entering,0.037
exiting,0.025
running,0.022
pulling,0.019
driving,0.019
guarding,0.018
standing,0.016
turning,0.016
rolling,0.015
spinning,0.014
carrying,0.014
jogging,0.013
chasing,0.013
bicycling,0.012
sitting,0.011
closing,0.011
balancing,0.011
stealing,0.011
opening,0.011
arresting,0.010
stopping,0.009
bouncing,0.008
filming,0.008
laughing,0.007
adult+male+speaking,0.007
pushing,0.007
mowing,0.007
marching,0.007
shopping,0.007
rocking,0.007
skating,0.007
barking,0.007
slapping,0.006
whistling,0.006
boarding,0.006
fencing,0.006
asking,0.006
sliding,0.006
steering,0.006
discussing,0.006
hiking,0.006
working,0.006
queuing,0.005
pointing,0.005
parading,0.005
socializing,0.005
talking,0.005
adult+female+speaking,0.005
juggling,0.004
joining,0.004
hitchhiking,0.004
waving,0.004
shouting,0.004
pedaling,0.004
cleaning,0.004
handcuffing,0.004
towing,0.004
smoking,0.004
swerving,0.004
building,0.004
dancing,0.004
knocking,0.004
child+speaking,0.004
attacking,0.004
performing,0.004
sweeping,0.004
stomping,0.004
saluting,0.003
leaning,0.003
loading,0.003
flipping,0.003
climbing,0.003
skipping,0.003
tripping,0.003
rising,0.003
speaking,0.003
hugging,0.003
playing+music,0.003
hanging,0.003
shaking,0.003
aiming,0.003
photographing,0.003
locking,0.003
dragging,0.003
selling,0.003
dusting,0.003
preaching,0.003
gripping,0.003
smiling,0.003
cramming,0.003
sprinting,0.003
kicking,0.003
snapping,0.003
fighting,0.003
playing,0.003
blocking,0.003
drumming,0.002
playing+fun,0.002
operating,0.002
singing,0.002
grinning,0.002
crafting,0.002
roaring,0.002
calling,0.002
painting,0.002
wrapping,0.002
squinting,0.002
packing,0.002
protesting,0.002
giving,0.002
starting,0.002
stacking,0.002
taping,0.002
clapping,0.002
slipping,0.002
playing+videogames,0.002
dunking,0.002
imitating,0.002
sniffing,0.002
punching,0.002
vacuuming,0.002
tickling,0.002
howling,0.002
hitting,0.002
jumping,0.002
telephoning,0.002
spraying,0.002
sanding,0.002
twisting,0.002
kissing,0.002
falling,0.002
packaging,0.002
assembling,0.002
shooting,0.002
putting,0.002
racing,0.002
swinging,0.002
rubbing,0.002
flooding,0.002
unpacking,0.002
buying,0.002
pressing,0.002
unloading,0.002
reading,0.002
trimming,0.002
giggling,0.002
cuddling,0.001
diving,0.001
flying,0.001
tapping,0.001
interviewing,0.001
picking,0.001
floating,0.001
descending,0.001
mopping,0.001
throwing,0.001
poking,0.001
raising,0.001
sneezing,0.001
adult+male+singing,0.001
smashing,0.001
boating,0.001
teaching,0.001
raining,0.001
coughing,0.001
exercising,0.001
smelling,0.001
reaching,0.001
marrying,0.001
swimming,0.001
applauding,0.001
constructing,0.001
inflating,0.001
bulldozing,0.001
cheering,0.001
crashing,0.001
blowing,0.001
hunting,0.001
placing,0.001
tuning,0.001
clipping,0.001
resting,0.001
adult+female+singing,0.001
plunging,0.001
dressing,0.001
removing,0.001
spitting,0.001
brushing,0.001
ascending,0.001
crushing,0.001
washing,0.001
covering,0.001
fueling,0.001
folding,0.001
paying,0.001
dining,0.001
landing,0.001
instructing,0.001
colliding,0.001
bowing,0.001
typing,0.001
clearing,0.001
screwing,0.001
burning,0.001
child+singing,0.001
boxing,0.001
carving,0.001
shrugging,0.001
clinging,0.001
leaping,0.001
licking,0.001
gardening,0.001
winking,0.001
stretching,0.001
destroying,0.001
splashing,0.001
scratching,0.001
wetting,0.001
flicking,0.001
planting,0.001
measuring,0.001
punting,0.001
celebrating,0.001
scrubbing,0.001
playing+sports,0.001
lecturing,0.001
catching,0.001
feeding,0.001
cracking,0.001
competing,0.001
drinking,0.001
flowing,0.001
spreading,0.001
watering,0.001
bending,0.001
emptying,0.001
serving,0.001
bowling,0.001
chewing,0.001
rafting,0.001
massaging,0.001
storming,0.001
lifting,0.001
plugging,0.001
sleeping,0.001
hammering,0.001
cheerleading,0.001
coaching,0.001
drenching,0.001
signing,0.001
sketching,0.001
frowning,0.001
autographing,0.001
tearing,0.001
rowing,0.001
gambling,0.001
snuggling,0.001
camping,0.001
submerging,0.001
clawing,0.001
shaving,0.001
digging,0.001
drying,0.001
buttoning,0.001
drilling,0.001
grooming,0.001
eating,0.001
dropping,0.001
studying,0.001
repairing,0.001
tattooing,0.001
cutting,0.001
combing,0.001
sawing,0.001
drawing,0.001
writing,0.001
breaking,0.001
filling,0.001
squatting,0.001
extinguishing,0.001
crying,0.001
burying,0.000
launching,0.000
bathing,0.000
tying,0.000
weeding,0.000
officiating,0.000
crawling,0.000
yawning,0.000
pouring,0.000
baptizing,0.000
stroking,0.000
knitting,0.000
biting,0.000
snowing,0.000
piloting,0.000
injecting,0.000
kneeling,0.000
fishing,0.000
crouching,0.000
sewing,0.000
pitching,0.000
sowing,0.000
spilling,0.000
draining,0.000
surfing,0.000
sailing,0.000
skiing,0.000
praying,0.000
combusting,0.000
rinsing,0.000
dipping,0.000
waxing,0.000
overflowing,0.000
barbecuing,0.000
shoveling,0.000
waking,0.000
chopping,0.000
erupting,0.000
shredding,0.000
slicing,0.000
wrestling,0.000
stitching,0.000
manicuring,0.000
dripping,0.000
baking,0.000
leaking,0.000
bubbling,0.000
welding,0.000
peeling,0.000
stirring,0.000
cooking,0.000
handwriting,0.000
sprinkling,0.000
grilling,0.000
boiling,0.000
frying,0.000
